"word1","word2","freq"
"fatally","wounded",2
"father","always",2
"father","john",2
"father","joseph",2
"father","mother",2
"father","murphy",2
"father","nature",2
"father","oh",2
"father","renowned",2
"father","said",2
"father","three",2
"father","will",2
"fats","domino",2
"fava","bean",2
"favor","life",2
"favorite","activities",2
"favorite","bar",2
"favorite","blogs",2
"favorite","bond",2
"favorite","candy",2
"favorite","city",2
"favorite","cookies",2
"favorite","holiday",2
"favorite","line",2
"favorite","pastime",2
"favorite","rooms",2
"favorite","store",2
"favorite","subject",2
"favorite","thing",2
"favorite","things",2
"favorite","though",2
"favorite","tool",2
"favourite","film",2
"fax","--",2
"fb","friends",2
"fbi","said",2
"fbis","terrorism",2
"fd","fed",2
"fda","approval",2
"feathered","nest",2
"feature","dressing",2
"feature","film",2
"features","two",2
"featuring","new",2
"february","anniversary",2
"federal","agency",2
"federal","budget",2
"federal","bureau",2
"federal","communications",2
"federal","education",2
"federal","guidelines",2
"federal","money",2
"federal","police",2
"federal","tax",2
"federal","trade",2
"fee","day",2
"feed","children",2
"feed","hungry",2
"feeding","tube",2
"feel","alive",2
"feel","alone",2
"feel","anxious",2
"feel","connected",2
"feel","course",2
"feel","dont",2
"feel","excited",2
"feel","great",2
"feel","happy",2
"feel","heat",2
"feel","just",2
"feel","less",2
"feel","loss",2
"feel","make",2
"feel","necessary",2
"feel","need",2
"feel","needs",2
"feel","one",2
"feel","presence",2
"feel","pretty",2
"feel","proud",2
"feel","quite",2
"feel","really",2
"feel","sadness",2
"feel","said",2
"feel","sorry",2
"feel","summer",2
"feel","uncomfortable",2
"feel","welcome",2
"feel","youre",2
"feeling","depressed",2
"feeling","dread",2
"feeling","get",2
"feeling","little",2
"feeling","pretty",2
"feeling","threatened",2
"feeling","tired",2
"feeling","today",2
"feeling","way",2
"feeling","yes",2
"feeling","youre",2
"feelings","music",2
"feelings","never",2
"feels","better",2
"feels","different",2
"feels","great",2
"fees","advertising",2
"fees","money",2
"fees","state",2
"feet","air",2
"feet","day",2
"feet","deep",2
"feet","hurt",2
"feet","offices",2
"feet","per",2
"feet","road",2
"feet","towers",2
"fell","back",2
"fell","backward",2
"fell","million",2
"fell","new",2
"fell","onto",2
"fell","th",2
"fell","upon",2
"fell","well",2
"fellow","classmates",2
"fellow","man",2
"fellow","members",2
"fellow","republicans",2
"fellow","writer",2
"felt","better",2
"felt","bit",2
"felt","empowered",2
"felt","even",2
"felt","great",2
"felt","head",2
"felt","kind",2
"felt","looked",2
"felt","need",2
"felt","pretty",2
"felt","turn",2
"felt","wasnt",2
"felt","way",2
"female","patients",2
"fever","finally",2
"fewells","bunch",2
"fewer","jobs",2
"fiber","network",2
"fiction","can",2
"field","can",2
"field","dog",2
"field","goals",2
"field","im",2
"field","play",2
"field","pm",2
"field","poll",2
"field","trip",2
"field","will",2
"fielder","didnt",2
"fields","park",2
"fiercely","independent",2
"fifth","final",2
"fifth","optimizer",2
"fighting","fighting",2
"figure","many",2
"figure","set",2
"figured","one",2
"figured","since",2
"file","complaint",2
"filed","chapter",2
"filed","complaint",2
"filed","last",2
"filed","report",2
"filed","sl",2
"fill","application",2
"fill","form",2
"fill","free",2
"fill","one",2
"fill","role",2
"fill","us",2
"filled","water",2
"filles","de",2
"fillmore","detroit",2
"film","best",2
"film","director",2
"film","experience",2
"film","first",2
"film","great",2
"film","including",2
"film","industry",2
"film","name",2
"film","said",2
"film","screening",2
"film","television",2
"film","tv",2
"filming","isnt",2
"filmmaker","tyler",2
"final","day",2
"final","decision",2
"final","exam",2
"final","exams",2
"final","exit",2
"final","one",2
"final","paper",2
"final","thought",2
"final","three",2
"finally","arrived",2
"finally","brought",2
"finally","coming",2
"finally","end",2
"finally","friday",2
"finally","good",2
"finally","just",2
"finally","know",2
"finally","meet",2
"finally","see",2
"finally","take",2
"finally","time",2
"finally","twitter",2
"finally","years",2
"finance","minister",2
"finance","ministry",2
"finance","project",2
"financial","advisory",2
"financial","assets",2
"financial","institutions",2
"financial","management",2
"financial","penalties",2
"financial","problems",2
"financial","return",2
"financial","stability",2
"financial","support",2
"find","almost",2
"find","animal",2
"find","better",2
"find","betty",2
"find","can",2
"find","car",2
"find","dont",2
"find","easier",2
"find","easy",2
"find","fault",2
"find","friend",2
"find","good",2
"find","information",2
"find","joy",2
"find","list",2
"find","lot",2
"find","much",2
"find","nc",2
"find","offensive",2
"find","online",2
"find","people",2
"find","place",2
"find","plenty",2
"find","pretty",2
"find","record",2
"find","rest",2
"find","shop",2
"find","someone",2
"find","took",2
"finding","hard",2
"finding","place",2
"finding","son",2
"finding","time",2
"finding","way",2
"finds","easier",2
"fine","can",2
"fine","dining",2
"fine","dont",2
"fine","fair",2
"fine","ill",2
"fine","just",2
"fine","sediment",2
"fine","short",2
"fine","things",2
"finely","shredded",2
"finger","lakes",2
"finish","editing",2
"finish","eighth",2
"finish","first",2
"finish","march",2
"finish","project",2
"finish","seams",2
"finished","ones",2
"finished","project",2
"finished","reading",2
"finished","result",2
"finished","seventh",2
"fiona","ma",2
"fired","four",2
"firefighters","teachers",2
"firm","now",2
"firmly","believe",2
"first","actually",2
"first","admit",2
"first","album",2
"first","appeared",2
"first","appointment",2
"first","band",2
"first","birthday",2
"first","call",2
"first","campaign",2
"first","case",2
"first","choice",2
"first","comefirst",2
"first","course",2
"first","drafts",2
"first","effort",2
"first","encounter",2
"first","everything",2
"first","fruits",2
"first","give",2
"first","hand",2
"first","homer",2
"first","hour",2
"first","impression",2
"first","job",2
"first","just",2
"first","lady",2
"first","lap",2
"first","level",2
"first","lines",2
"first","long",2
"first","made",2
"first","major",2
"first","meeting",2
"first","met",2
"first","must",2
"first","name",2
"first","osu",2
"first","pages",2
"first","pair",2
"first","part",2
"first","performance",2
"first","picture",2
"first","play",2
"first","post",2
"first","postseason",2
"first","public",2
"first","race",2
"first","read",2
"first","recipe",2
"first","recording",2
"first","remove",2
"first","say",2
"first","season",2
"first","section",2
"first","selections",2
"first","sign",2
"first","solo",2
"first","soon",2
"first","speaker",2
"first","spoke",2
"first","state",2
"first","super",2
"first","take",2
"first","taste",2
"first","think",2
"first","tweet",2
"first","us",2
"first","used",2
"first","verse",2
"first","visit",2
"first","want",2
"first","weeks",2
"first","woman",2
"fiscal","pact",2
"fiscal","uncertainty",2
"fish","paste",2
"fish","roe",2
"fish","said",2
"fish","stalls",2
"fish","thought",2
"fit","little",2
"fit","needs",2
"fit","right",2
"fitness","doesnt",2
"fits","perfectly",2
"fitz","tantrums",2
"fitzgerald","submitted",2
"five","-bats",2
"five","boroughs",2
"five","homers",2
"five","losses",2
"five","million",2
"five","now",2
"five","runs",2
"five","seasons",2
"five","starts",2
"five","young",2
"fix","problem",2
"fixed","mortgage",2
"flakes","cook",2
"flaky","mooncakes",2
"flaming","sword",2
"flanked","parents",2
"flash","dance",2
"flashbacks","within",2
"flat","major",2
"flavor","didnt",2
"flavorless","coconut",2
"flaws","dont",2
"fleas","snails",2
"fleur","de",2
"flexibility","training",2
"flies","face",2
"flight","im",2
"flirtatious","jokes",2
"flood","stage",2
"flood","waters",2
"floor","ceiling",2
"floor","just",2
"floors","converted",2
"florence","father",2
"florentine","historian",2
"florida","youth",2
"flour","add",2
"flour","cup",2
"flour","mix",2
"flowers","love",2
"flows","poison",2
"floyd","landis",2
"flstudios","help",2
"fly","away",2
"fly","first",2
"flying","around",2
"flyover","worlds",2
"foam","tape",2
"focus","good",2
"focus","nations",2
"focus","things",2
"focus","will",2
"focused","education",2
"fold","laundry",2
"folded","half",2
"folding","one",2
"folic","acid",2
"folks","im",2
"folks","need",2
"folks","still",2
"follow","best",2
"follow","blogs",2
"follow","can",2
"follow","everyone",2
"follow","instagram",2
"follow","just",2
"follow","justin",2
"follow","like",2
"follow","link",2
"follow","looking",2
"follow","people",2
"follow","peter",2
"follow","season",2
"follow","show",2
"follow","thanks",2
"follow","thats",2
"followed","another",2
"followed","back",2
"followed","dinner",2
"followed","lead",2
"followed","similar",2
"followers","follow",2
"followers","im",2
"followers","teamfollowback",2
"followers","thank",2
"followers","thanks",2
"followers","u",2
"followers","will",2
"following","back",2
"following","cant",2
"following","endorsement",2
"following","first",2
"following","latest",2
"following","morning",2
"following","now",2
"following","number",2
"following","robin",2
"following","similar",2
"following","think",2
"following","year",2
"follows","life",2
"food","comes",2
"food","companies",2
"food","court",2
"food","creating",2
"food","didnt",2
"food","doesnt",2
"food","drink",2
"food","drive",2
"food","every",2
"food","gas",2
"food","good",2
"food","grew",2
"food","half-dozen",2
"food","insecurity",2
"food","intolerance",2
"food","just",2
"food","needed",2
"food","one",2
"food","poisoning",2
"food","production",2
"food","shortages",2
"food","still",2
"food","supply",2
"food","truck",2
"food","trucks",2
"food","water",2
"foods","also",2
"foods","make",2
"foot","cross",2
"foot","door",2
"foot","front",2
"foot","locker",2
"foot","mouth",2
"foot","traffic",2
"football","also",2
"football","association",2
"football","forever",2
"football","games",2
"football","next",2
"football","player",2
"football","practice",2
"football","season",2
"footwear","community",2
"force","every",2
"force","right-handed",2
"force","thats",2
"forced","choice",2
"forced","dance",2
"forced","marriages",2
"forced","resign",2
"forced","upon",2
"forcing","get",2
"ford","age",2
"ford","coppola",2
"ford","explorer",2
"ford","plant",2
"foreal","man",2
"forecast","rest",2
"foreign","countries",2
"foreign","country",2
"foreign","land",2
"foreign","language",2
"forest","lands",2
"forever","block",2
"forever","ever",2
"forever","grateful",2
"forever","said",2
"forge","ahead",2
"forge","ties",2
"forget","come",2
"forget","rinse",2
"forget","stop",2
"forgive","let",2
"forgot","look",2
"forgotten","like",2
"form","fish",2
"form","government",2
"form","life",2
"form","recently",2
"form","see",2
"formative","years",2
"former","director",2
"former","editor",2
"former","massachusetts",2
"former","member",2
"former","nfl",2
"former","president",2
"former","prosecutor",2
"former","senior",2
"former","ucla",2
"former","world",2
"formerly","built",2
"formerly","known",2
"formula","probably",2
"fort","morgan",2
"forth","time",2
"fortified","foods",2
"fortune","cookie",2
"forum","-",2
"forum","can",2
"forum","richly",2
"forward","better",2
"forward","bit",2
"forward","can",2
"forward","discussing",2
"forward","leading",2
"forward","lebron",2
"forward","meeting",2
"forward","momentum",2
"forward","project",2
"forward","reading",2
"forward","said",2
"forward","tweeting",2
"forward","us",2
"forward","weekend",2
"forward","working",2
"fought","back",2
"fought","keep",2
"found","anything",2
"found","cute",2
"found","evidence",2
"found","facilities",2
"found","free",2
"found","high",2
"found","hobby",2
"found","inside",2
"found","just",2
"found","little",2
"found","lol",2
"found","man",2
"found","many",2
"found","necessary",2
"found","nice",2
"found","online",2
"found","outside",2
"found","photos",2
"found","piece",2
"found","playing",2
"found","police",2
"found","quite",2
"found","real",2
"found","rule",2
"found","site",2
"found","special",2
"found","try",2
"found","two",2
"found","us",2
"found","wanted",2
"foundation","really",2
"founded","cleveland",2
"founded","new",2
"founder","director",2
"founder","mark",2
"four-week","average",2
"four-year","colleges",2
"four-year","sentence",2
"four","-",2
"four","cards",2
"four","catches",2
"four","categories",2
"four","convictions",2
"four","deaths",2
"four","decades",2
"four","door",2
"four","fact",2
"four","four",2
"four","future",2
"four","high",2
"four","hits",2
"four","men",2
"four","minutes",2
"four","points",2
"four","red",2
"four","runs",2
"four","shots",2
"four","spots",2
"four","starts",2
"four","steps",2
"four","team",2
"four","us",2
"four","walls",2
"fourth","book",2
"fourth","july",2
"fourth","take",2
"fox","said",2
"fpdc","around",2
"fpdc","sk",2
"fr","-",2
"fragrant","fish",2
"fragrant","fragrant",2
"frame","mind",2
"frames","definitely",2
"frances","cac-",2
"frances","mcdormand",2
"francis","ford",2
"francisco","chronicle",2
"frank","baum",2
"frank","martin",2
"frank","russo",2
"frank","sinatra",2
"frank","vogel",2
"franz","welser-mfst",2
"frazier","said",2
"fred","w",2
"frederick","alex",2
"free","access",2
"free","annual",2
"free","app",2
"free","art",2
"free","back",2
"free","bond",2
"free","buffet",2
"free","call",2
"free","cant",2
"free","contact",2
"free","contraceptives",2
"free","copy",2
"free","delivery",2
"free","download",2
"free","fall",2
"free","food",2
"free","good",2
"free","kick",2
"free","last",2
"free","meals",2
"free","pass",2
"free","post",2
"free","promotion",2
"free","really",2
"free","reign",2
"free","run",2
"free","service",2
"free","space",2
"free","spirit",2
"free","stuff",2
"free","tickets",2
"free","time",2
"free","tuition",2
"free","wi-fi",2
"free","will",2
"freedom","decide",2
"freedom","flexibility",2
"freedom","make",2
"freedom","religion",2
"freeze","warning",2
"freezer","let",2
"french","countryside",2
"french","fry",2
"french","kind",2
"french","revolution",2
"french","said",2
"frequently","will",2
"fresh","basil",2
"fresh","lime",2
"fresh","organic",2
"fresh","prom",2
"fresh","water",2
"freshly","made",2
"freshman","forward",2
"friday","boy",2
"friday","bright",2
"friday","dont",2
"friday","everyone",2
"friday","feb",2
