"word1","freq"
"increases",108
"kevin",108
"moon",108
"officially",108
"owned",108
"passing",108
"perform",108
"playoffs",108
"pleasure",108
"promised",108
"puts",108
"seed",108
"sen",108
"spiritual",108
"stretch",108
"topic",108
"voted",108
"ale",107
"attended",107
"ave",107
"distance",107
"doors",107
"european",107
"feed",107
"ford",107
"holidays",107
"italy",107
"justin",107
"mail",107
"mixed",107
"neighbors",107
"odd",107
"prove",107
"seek",107
"smell",107
"solution",107
"thick",107
"typical",107
"argument",106
"bars",106
"blogging",106
"carried",106
"daughters",106
"deals",106
"documents",106
"entry",106
"fees",106
"highway",106
"institute",106
"lawyer",106
"leg",106
"moms",106
"nick",106
"organizations",106
"sets",106
"sisters",106
"suppose",106
"typically",106
"usa",106
"votes",106
"aid",105
"bird",105
"brian",105
"carolina",105
"fabulous",105
"favor",105
"file",105
"france",105
"kinda",105
"letting",105
"minor",105
"pace",105
"parks",105
"practices",105
"providing",105
"punch",105
"reform",105
"replaced",105
"sept",105
"talented",105
"tied",105
"trend",105
"atlanta",104
"bathroom",104
"bro",104
"cats",104
"combination",104
"desk",104
"detail",104
"drawing",104
"forest",104
"hero",104
"inches",104
"pitch",104
"reader",104
"recorded",104
"replace",104
"scenes",104
"shoulder",104
"spanish",104
"suggest",104
"tech",104
"vegas",104
"afghanistan",103
"ap",103
"attitude",103
"basis",103
"beans",103
"candy",103
"chair",103
"closing",103
"communities",103
"dozen",103
"figured",103
"gifts",103
"inning",103
"joining",103
"largely",103
"lesson",103
"lmao",103
"ncaa",103
"queen",103
"retirement",103
"barely",102
"clothing",102
"dec",102
"disappointed",102
"drawn",102
"farmers",102
"flow",102
"hidden",102
"innings",102
"iphone",102
"mystery",102
"plane",102
"policies",102
"software",102
"suffering",102
"tools",102
"upcoming",102
"weak",102
"winners",102
"anybody",101
"boxes",101
"bush",101
"chef",101
"core",101
"corporate",101
"eric",101
"established",101
"exist",101
"featured",101
"follows",101
"hat",101
"historical",101
"josh",101
"mood",101
"pattern",101
"prefer",101
"pushed",101
"rare",101
"remained",101
"secretary",101
"types",101
"worried",101
"answers",100
"application",100
"bout",100
"champion",100
"channel",100
"cultural",100
"elements",100
"faced",100
"factor",100
"grab",100
"holds",100
"honestly",100
"ink",100
"lawmakers",100
"meals",100
"ocean",100
"rising",100
"scared",100
"struggling",100
"supply",100
"ugly",100
"accident",99
"agents",99
"analysis",99
"besides",99
"carefully",99
"chain",99
"commissioner",99
"confidence",99
"confirmed",99
"dishes",99
"fuel",99
"gm",99
"mess",99
"mile",99
"newspaper",99
"patient",99
"perspective",99
"responded",99
"sam",99
"supreme",99
"tag",99
"threw",99
"transfer",99
"values",99
"vintage",99
"adam",98
"alternative",98
"bodies",98
"crash",98
"fields",98
"finishing",98
"located",98
"memorial",98
"normally",98
"offensive",98
"perfectly",98
"playoff",98
"pointed",98
"produced",98
"raising",98
"regarding",98
"scale",98
"stress",98
"throwing",98
"woods",98
"african",97
"attorneys",97
"babies",97
"brilliant",97
"columbia",97
"dave",97
"decent",97
"drinks",97
"elected",97
"existing",97
"faster",97
"fiscal",97
"houses",97
"hungry",97
"journal",97
"loans",97
"manage",97
"operating",97
"pants",97
"personally",97
"portion",97
"recovery",97
"soccer",97
"sport",97
"survey",97
"virginia",97
"visitors",97
"wanting",97
"wash",97
"adds",96
"cleaning",96
"dining",96
"dying",96
"engineering",96
"explained",96
"facts",96
"hired",96
"israel",96
"issued",96
"manning",96
"mistake",96
"numerous",96
"occurred",96
"operation",96
"pork",96
"powder",96
"reduced",96
"rooms",96
"seattle",96
"smooth",96
"tests",96
"woke",96
"ad",95
"barack",95
"breath",95
"brooklyn",95
"confident",95
"coverage",95
"drew",95
"fairly",95
"franchise",95
"guests",95
"impressive",95
"jeff",95
"knee",95
"monthly",95
"orders",95
"represents",95
"shell",95
"wet",95
"advanced",94
"boss",94
"consumer",94
"debut",94
"e-mail",94
"electric",94
"em",94
"ensure",94
"garlic",94
"howard",94
"possibility",94
"pro",94
"receiving",94
"riding",94
"shift",94
"shower",94
"township",94
"vehicles",94
"angels",93
"claimed",93
"fantasy",93
"instance",93
"ny",93
"philadelphia",93
"pure",93
"rush",93
"selected",93
"sight",93
"stamps",93
"suspect",93
"thin",93
"upset",93
"videos",93
"warning",93
"auto",92
"bedroom",92
"ben",92
"bruce",92
"childhood",92
"chosen",92
"commitment",92
"couch",92
"fried",92
"friendly",92
"guitar",92
"identity",92
"italian",92
"laid",92
"posting",92
"recipes",92
"reporters",92
"ruling",92
"spokeswoman",92
"spots",92
"strike",92
"sunny",92
"agencies",91
"argue",91
"carrying",91
"category",91
"catholic",91
"cents",91
"comedy",91
"contemporary",91
"describe",91
"finds",91
"hop",91
"losses",91
"metro",91
"neck",91
"nuclear",91
"oakland",91
"pleased",91
"recall",91
"recognize",91
"roof",91
"shame",91
"thankful",91
"wisdom",91
"yo",91
"affect",90
"birds",90
"boring",90
"button",90
"creation",90
"cups",90
"dollar",90
"driven",90
"earn",90
"elections",90
"encourage",90
"essential",90
"filling",90
"flower",90
"graduate",90
"interviews",90
"joseph",90
"kentucky",90
"launched",90
"loose",90
"materials",90
"minister",90
"nyc",90
"rick",90
"roads",90
"sharp",90
"speaker",90
"thanksgiving",90
"unions",90
"academy",89
"anniversary",89
"calories",89
"captain",89
"cooked",89
"dedicated",89
"designer",89
"dirty",89
"fake",89
"forth",89
"gallery",89
"goods",89
"grass",89
"happiness",89
"importance",89
"india",89
"ipad",89
"japanese",89
"joke",89
"lineup",89
"medicine",89
"opposed",89
"partners",89
"picks",89
"planet",89
"positions",89
"religion",89
"roughly",89
"shortly",89
"sir",89
"structure",89
"whenever",89
"yay",89
"actor",88
"assembly",88
"bake",88
"boat",88
"celebration",88
"classroom",88
"deliver",88
"granted",88
"hide",88
"incredibly",88
"injured",88
"nov",88
"pushing",88
"quote",88
"reporting",88
"savings",88
"specifically",88
"tie",88
"traveling",88
"appointment",87
"asks",87
"boyfriend",87
"climate",87
"cookie",87
"counts",87
"creek",87
"designs",87
"elementary",87
"jury",87
"midnight",87
"necessarily",87
"noise",87
"opposite",87
"pie",87
"presents",87
"properly",87
"rarely",87
"regardless",87
"returns",87
"sector",87
"shares",87
"sheet",87
"sixth",87
"stated",87
"theyd",87
"upper",87
"v",87
"volunteers",87
"wings",87
"achieve",86
"beef",86
"bell",86
"crimes",86
"deputy",86
"deserve",86
"drunk",86
"escape",86
"fee",86
"fishing",86
"hahaha",86
"identified",86
"l",86
"lakers",86
"lawyers",86
"lessons",86
"oct",86
"owns",86
"protest",86
"saving",86
"scores",86
"sheriffs",86
"adams",85
"admitted",85
"americas",85
"athletic",85
"balls",85
"blocks",85
"conversations",85
"dealing",85
"definition",85
"directed",85
"equal",85
"expectations",85
"fewer",85
"grocery",85
"hundred",85
"hunger",85
"identify",85
"industrial",85
"nervous",85
"occupy",85
"paris",85
"relief",85
"sacramento",85
"smoke",85
"stronger",85
"tool",85
"unusual",85
"walks",85
"accounts",84
"arena",84
"articles",84
"bid",84
"depending",84
"eastern",84
"eve",84
"frequently",84
"georgia",84
"glory",84
"invited",84
"jordan",84
"laughing",84
"long-term",84
"mrs",84
"nose",84
"occasionally",84
"passes",84
"payments",84
"pic",84
"picking",84
"port",84
"returning",84
"routine",84
"suggestions",84
"turkey",84
"wing",84
"arrive",83
"athletes",83
"bench",83
"chopped",83
"client",83
"connected",83
"curious",83
"ed",83
"finance",83
"german",83
"harry",83
"initially",83
"investigators",83
"lawsuit",83
"legislature",83
"offices",83
"percentage",83
"rent",83
"seeds",83
"sentence",83
"soldiers",83
"supporters",83
"surface",83
"theatre",83
"trading",83
"trips",83
"unknown",83
"wave",83
"yea",83
"alleged",82
"ancient",82
"ann",82
"breast",82
"brief",82
"daniel",82
"desert",82
"electronic",82
"facilities",82
"ff",82
"greek",82
"hardly",82
"intense",82
"itll",82
"judges",82
"map",82
"math",82
"onions",82
"pics",82
"powers",82
"principal",82
"reasonable",82
"recession",82
"regularly",82
"reminded",82
"retail",82
"ron",82
"signing",82
"silly",82
"sons",82
"split",82
"surrounding",82
"unable",82
"vegetables",82
"visited",82
"volunteer",82
"asleep",81
"baked",81
"bc",81
"brush",81
"burning",81
"careful",81
"charter",81
"checked",81
"contracts",81
"corn",81
"cousin",81
"crap",81
"danger",81
"decline",81
"document",81
"dramatic",81
"fallen",81
"fault",81
"handful",81
"hiring",81
"immediate",81
"impressed",81
"iron",81
"jewish",81
"measures",81
"mini",81
"models",81
"olive",81
"outdoor",81
"poetry",81
"potatoes",81
"purple",81
"quit",81
"rebounds",81
"tower",81
"ugh",81
"veteran",81
"worker",81
"belief",80
"estimated",80
"expecting",80
"fathers",80
"featuring",80
"gray",80
"historic",80
"index",80
"naturally",80
"opens",80
"outstanding",80
"participate",80
"pregnant",80
"reputation",80
"ridiculous",80
"saved",80
"situations",80
"sought",80
"transition",80
"volume",80
"weekly",80
"wit",80
"afford",79
"allen",79
"beating",79
"bin",79
"causes",79
"challenging",79
"communication",79
"compete",79
"conduct",79
"congratulations",79
"crying",79
"dates",79
"discover",79
"domestic",79
"exact",79
"excuse",79
"expert",79
"extreme",79
"garage",79
"gathered",79
"ideal",79
"improved",79
"inner",79
"japan",79
"joint",79
"manner",79
"merely",79
"mortgage",79
"opposition",79
"penalty",79
"pride",79
"prince",79
"raw",79
"reaction",79
"relatively",79
"reviews",79
"sample",79
"scoring",79
"solo",79
"tape",79
"teens",79
"thousand",79
"useful",79
"wishes",79
"youtube",79
"adventure",78
"arrest",78
"blast",78
"bored",78
"clark",78
"closely",78
"editor",78
"employers",78
"favourite",78
"fort",78
"hoped",78
"indian",78
"kim",78
"kinds",78
"links",78
"mexican",78
"patrick",78
"repeat",78
"represent",78
"reserve",78
"sarah",78
"scary",78
"seventh",78
"singer",78
"theory",78
"tracks",78
"wilson",78
"announcement",77
"boards",77
"chips",77
"colored",77
"contributed",77
"courts",77
"denied",77
"el",77
"examples",77
"fed",77
"forms",77
"goodness",77
"grabbed",77
"henry",77
"hunter",77
"ignore",77
"increasing",77
"indians",77
"intended",77
"interests",77
"involving",77
"label",77
"launch",77
"lewis",77
"linked",77
"locations",77
"maintain",77
"minds",77
"reads",77
"recording",77
"rolling",77
"starter",77
"stolen",77
"stomach",77
"stuffed",77
"suggests",77
"surely",77
"vast",77
"veterans",77
"wore",77
"yep",77
"anthony",76
"assault",76
"begun",76
"bottles",76
"chat",76
"clinic",76
"constant",76
"convention",76
"da",76
"deadline",76
"developing",76
"ducks",76
"duty",76
"elizabeth",76
"handed",76
"harris",76
"immigrants",76
"increasingly",76
"jose",76
"lying",76
"mall",76
"mistakes",76
"motion",76
"opponents",76
"organized",76
"pasta",76
"performed",76
"personality",76
"pleasant",76
"poll",76
"recommended",76
"tries",76
"wrap",76
"academic",75
"anger",75
"bears",75
"buddy",75
"buffalo",75
"celebrating",75
"ceremony",75
"chairs",75
"chase",75
"colleagues",75
"comic",75
"congressional",75
"continuing",75
"covers",75
"critics",75
"dating",75
"deeply",75
"description",75
"don",75
"dressed",75
"edition",75
"embrace",75
"error",75
"favorites",75
"fixed",75
"forum",75
"foster",75
"h",75
"hospitals",75
"indiana",75
"lists",75
"painted",75
"phase",75
"phones",75
"presentation",75
"producers",75
"proof",75
"races",75
"sessions",75
"sexy",75
"thompson",75
"tune",75
"updates",75
"violent",75
"visits",75
"-yard",74
"anna",74
"approval",74
"assistance",74
"attending",74
"australia",74
"awkward",74
"belt",74
"blind",74
"branch",74
"broad",74
"centre",74
"coaching",74
"connect",74
"corp",74
"counties",74
"covering",74
"dessert",74
"furniture",74
"gathering",74
"horses",74
"iowa",74
"larry",74
"layer",74
"lifetime",74
"meets",74
"noon",74
"photographs",74
"pub",74
"racing",74
"rejected",74
"resolution",74
"secure",74
"solar",74
"statements",74
"supported",74
"technical",74
"titles",74
"trash",74
"witness",74
"actors",73
"andor",73
"assume",73
"bonus",73
"brewers",73
"burger",73
"casino",73
"charlie",73
"columbus",73
"conflict",73
"dallas",73
"delivery",73
"device",73
"disney",73
"dust",73
"fame",73
"flavors",73
"highlights",73
"manufacturing",73
"messages",73
"nap",73
"northeast",73
"nurse",73
"politicians",73
"poverty",73
"profile",73
"protesters",73
"ray",73
"refused",73
"resort",73
"searching",73
"sin",73
"storage",73
"survive",73
"swear",73
"therapy",73
"tomatoes",73
"applied",72
"bass",72
"calm",72
"emotions",72
"existence",72
"expand",72
"explore",72
"fascinating",72
"finger",72
"hilarious",72
"hire",72
"hockey",72
"humans",72
"informed",72
"jam",72
"keys",72
"landscape",72
"laughed",72
"laundry",72
"length",72
"milwaukee",72
"orleans",72
"oscar",72
"pennsylvania",72
"photography",72
"preparing",72
"publishing",72
"rating",72
"requests",72
"requirements",72
"rescue",72
"revealed",72
"rookie",72
"rough",72
"studying",72
"teen",72
"tone",72
"tuned",72
"units",72
"affairs",71
"amy",71
"aug",71
"brewing",71
"choosing",71
"clock",71
"collect",71
"colour",71
"convinced",71
"delivered",71
"designers",71
"dj",71
"ear",71
"employment",71
"failing",71
"frame",71
"healing",71
"horrible",71
"hunt",71
"impression",71
"max",71
"ongoing",71
"performances",71
"pet",71
"precious",71
"silence",71
"ton",71
"tons",71
"universe",71
"voices",71
"witnesses",71
"allegations",70
"amendment",70
"announce",70
"applications",70
"argued",70
"bone",70
"burn",70
"checking",70
"chest",70
"couples",70
"deaths",70
"deeper",70
"departments",70
"depth",70
"disaster",70
"dm",70
"gained",70
"grill",70
"marks",70
"mask",70
"occur",70
"patent",70
"pulling",70
"revolution",70
"risks",70
"rolls",70
"rural",70
"serves",70
"shock",70
"sponsor",70
"stepped",70
"surprising",70
"suspended",70
"temperature",70
"tender",70
"uf",70
"wealth",70
"weapons",70
"wisconsin",70
"zero",70
"acknowledged",69
"affected",69
"allegedly",69
"ballot",69
"bankruptcy",69
"charity",69
"cloud",69
"competitive",69
"democrat",69
"dig",69
"edwards",69
"engaged",69
"entering",69
"homeless",69
"insight",69
"jumped",69
"mainly",69
"method",69
"onion",69
"orlando",69
"pat",69
"recognized",69
"register",69
"rolled",69
"severe",69
"shelter",69
"sigh",69
"smoking",69
"stephen",69
"struggled",69
"suck",69
"sucks",69
"summit",69
"superior",69
"supplies",69
"switch",69
"temporary",69
"tigers",69
"toy",69
"toys",69
"transit",69
"updated",69
"wound",69
"ads",68
"attractive",68
"basket",68
"behalf",68
"boost",68
"cap",68
"concrete",68
"consecutive",68
"destination",68
"essentially",68
"forgotten",68
"fridays",68
"girlfriend",68
"helpful",68
"jerry",68
"limits",68
"longtime",68
"pacific",68
"performing",68
"perry",68
"possession",68
"remembered",68
"researchers",68
"rip",68
"salary",68
"select",68
"sewing",68
"skill",68
"speaks",68
"species",68
"suicide",68
"tables",68
"thrown",68
"waited",68
"aspects",67
"atlantic",67
"attached",67
"awful",67
"blogger",67
"bound",67
"breaks",67
"broncos",67
"buyers",67
"causing",67
"complicated",67
"consistent",67
"contains",67
"contributions",67
"counter",67
"cuyahoga",67
"elsewhere",67
"firms",67
"frozen",67
"horror",67
"institutions",67
"internal",67
"jane",67
"killer",67
"mans",67
"marijuana",67
"mirror",67
"moral",67
